time_from_recovery_onset_s,stress_Pa,strain_frac
1.000000000000000000e+02,3.360000000000000000e+06,4.770021197594715573e-02
1.010000000000000000e+02,3.360000000000000000e+06,4.767752522160192963e-02
1.020000000000000000e+02,3.360000000000000000e+06,4.765506198571186486e-02
1.030000000000000000e+02,3.360000000000000000e+06,4.763281790683643324e-02
1.040000000000000000e+02,3.360000000000000000e+06,4.761078874995768040e-02
1.050000000000000000e+02,3.360000000000000000e+06,4.758897040164084685e-02
1.060000000000000000e+02,3.360000000000000000e+06,4.756735886542449304e-02
1.070000000000000000e+02,3.360000000000000000e+06,4.754595025742685416e-02
1.080000000000000000e+02,3.360000000000000000e+06,4.752474080215678132e-02
1.090000000000000000e+02,3.360000000000000000e+06,4.750372682851756317e-02
1.100000000000000000e+02,3.360000000000000000e+06,4.748290476599329596e-02
1.110000000000000000e+02,3.360000000000000000e+06,4.746227114100788624e-02
1.120000000000000000e+02,3.360000000000000000e+06,4.744182257344718018e-02
1.130000000000000000e+02,3.360000000000000000e+06,4.742155577333586475e-02
1.140000000000000000e+02,3.360000000000000000e+06,4.740146753766055071e-02
1.150000000000000000e+02,3.360000000000000000e+06,4.738155474733178607e-02
1.160000000000000000e+02,3.360000000000000000e+06,4.736181436427749220e-02
1.170000000000000000e+02,3.360000000000000000e+06,4.734224342866111962e-02
1.180000000000000000e+02,3.360000000000000000e+06,4.732283905621828546e-02
1.190000000000000000e+02,3.360000000000000000e+06,4.730359843570571682e-02
1.200000000000000000e+02,3.360000000000000000e+06,4.728451882645694215e-02
1.210000000000000000e+02,3.360000000000000000e+06,4.726559755603942925e-02
1.220000000000000000e+02,3.360000000000000000e+06,4.724683201800817384e-02
1.230000000000000000e+02,3.360000000000000000e+06,4.722821966975088853e-02
1.240000000000000000e+02,3.360000000000000000e+06,4.720975803042051777e-02
1.250000000000000000e+02,3.360000000000000000e+06,4.719144467895075579e-02
1.260000000000000000e+02,3.360000000000000000e+06,4.717327725215063328e-02
1.270000000000000000e+02,3.360000000000000000e+06,4.715525344287441883e-02
1.280000000000000000e+02,3.360000000000000000e+06,4.713737099826327548e-02
1.290000000000000000e+02,3.360000000000000000e+06,4.711962771805539019e-02
1.300000000000000000e+02,3.360000000000000000e+06,4.710202145296128046e-02
1.310000000000000000e+02,3.360000000000000000e+06,4.708455010310137745e-02
1.320000000000000000e+02,3.360000000000000000e+06,4.706721161650307544e-02
1.330000000000000000e+02,3.360000000000000000e+06,4.705000398765440267e-02
1.340000000000000000e+02,3.360000000000000000e+06,4.703292525611193348e-02
1.350000000000000000e+02,3.360000000000000000e+06,4.701597350516038137e-02
1.360000000000000000e+02,3.360000000000000000e+06,4.699914686052179824e-02
1.370000000000000000e+02,3.360000000000000000e+06,4.698244348911187473e-02
1.380000000000000000e+02,3.360000000000000000e+06,4.696586159784157249e-02
1.390000000000000000e+02,3.360000000000000000e+06,4.694939943246202729e-02
1.400000000000000000e+02,3.360000000000000000e+06,4.693305527645079411e-02
1.410000000000000000e+02,3.360000000000000000e+06,4.691682744993777576e-02
1.420000000000000000e+02,3.360000000000000000e+06,4.690071430866912805e-02
1.430000000000000000e+02,3.360000000000000000e+06,4.688471424300742069e-02
1.440000000000000000e+02,3.360000000000000000e+06,4.686882567696672858e-02
1.450000000000000000e+02,3.360000000000000000e+06,4.685304706728109225e-02
1.460000000000000000e+02,3.360000000000000000e+06,4.683737690250499436e-02
1.470000000000000000e+02,3.360000000000000000e+06,4.682181370214448524e-02
1.480000000000000000e+02,3.360000000000000000e+06,4.680635601581781963e-02
1.490000000000000000e+02,3.360000000000000000e+06,4.679100242244435548e-02
1.500000000000000000e+02,3.360000000000000000e+06,4.677575152946054221e-02
1.510000000000000000e+02,3.360000000000000000e+06,4.676060197206197838e-02
1.520000000000000000e+02,3.360000000000000000e+06,4.674555241247049103e-02
1.530000000000000000e+02,3.360000000000000000e+06,4.673060153922525134e-02
1.540000000000000000e+02,3.360000000000000000e+06,4.671574806649692740e-02
1.550000000000000000e+02,3.360000000000000000e+06,4.670099073342411783e-02
1.560000000000000000e+02,3.360000000000000000e+06,4.668632830347105300e-02
1.570000000000000000e+02,3.360000000000000000e+06,4.667175956380585633e-02
1.580000000000000000e+02,3.360000000000000000e+06,4.665728332469851886e-02
1.590000000000000000e+02,3.360000000000000000e+06,4.664289841893787952e-02
1.600000000000000000e+02,3.360000000000000000e+06,4.662860370126687554e-02
1.610000000000000000e+02,3.360000000000000000e+06,4.661439804783542445e-02
1.620000000000000000e+02,3.360000000000000000e+06,4.660028035567016780e-02
1.630000000000000000e+02,3.360000000000000000e+06,4.658624954216059044e-02
1.640000000000000000e+02,3.360000000000000000e+06,4.657230454456082885e-02
1.650000000000000000e+02,3.360000000000000000e+06,4.655844431950668244e-02
1.660000000000000000e+02,3.360000000000000000e+06,4.654466784254708556e-02
1.670000000000000000e+02,3.360000000000000000e+06,4.653097410768980424e-02
1.680000000000000000e+02,3.360000000000000000e+06,4.651736212696058054e-02
1.690000000000000000e+02,3.360000000000000000e+06,4.650383092997539131e-02
1.700000000000000000e+02,3.360000000000000000e+06,4.649037956352539830e-02
1.710000000000000000e+02,3.360000000000000000e+06,4.647700709117393719e-02
1.720000000000000000e+02,3.360000000000000000e+06,4.646371259286533051e-02
1.730000000000000000e+02,3.360000000000000000e+06,4.645049516454505950e-02
1.740000000000000000e+02,3.360000000000000000e+06,4.643735391779087868e-02
1.750000000000000000e+02,3.360000000000000000e+06,4.642428797945438723e-02
1.760000000000000000e+02,3.360000000000000000e+06,4.641129649131301577e-02
1.770000000000000000e+02,3.360000000000000000e+06,4.639837860973167194e-02
1.780000000000000000e+02,3.360000000000000000e+06,4.638553350533405201e-02
1.790000000000000000e+02,3.360000000000000000e+06,4.637276036268308393e-02
1.800000000000000000e+02,3.360000000000000000e+06,4.636005837997032863e-02
1.810000000000000000e+02,3.360000000000000000e+06,4.634742676871392297e-02
1.820000000000000000e+02,3.360000000000000000e+06,4.633486475346490496e-02
1.830000000000000000e+02,3.360000000000000000e+06,4.632237157152156032e-02
1.840000000000000000e+02,3.360000000000000000e+06,4.630994647265151282e-02
1.850000000000000000e+02,3.360000000000000000e+06,4.629758871882141968e-02
1.860000000000000000e+02,3.360000000000000000e+06,4.628529758393390425e-02
1.870000000000000000e+02,3.360000000000000000e+06,4.627307235357154547e-02
1.880000000000000000e+02,3.360000000000000000e+06,4.626091232474771608e-02
1.890000000000000000e+02,3.360000000000000000e+06,4.624881680566401976e-02
1.900000000000000000e+02,3.360000000000000000e+06,4.623678511547409803e-02
1.910000000000000000e+02,3.360000000000000000e+06,4.622481658405368926e-02
1.920000000000000000e+02,3.360000000000000000e+06,4.621291055177666196e-02
1.930000000000000000e+02,3.360000000000000000e+06,4.620106636929686289e-02
1.940000000000000000e+02,3.360000000000000000e+06,4.618928339733561345e-02
1.950000000000000000e+02,3.360000000000000000e+06,4.617756100647465306e-02
1.960000000000000000e+02,3.360000000000000000e+06,4.616589857695443250e-02
1.970000000000000000e+02,3.360000000000000000e+06,4.615429549847738927e-02
1.980000000000000000e+02,3.360000000000000000e+06,4.614275117001646886e-02
1.990000000000000000e+02,3.360000000000000000e+06,4.613126499962816318e-02
2.000000000000000000e+02,3.360000000000000000e+06,4.611983640427047559e-02
2.010000000000000000e+02,3.360000000000000000e+06,4.610846480962530608e-02
2.020000000000000000e+02,3.360000000000000000e+06,4.609714964992525643e-02
2.030000000000000000e+02,3.360000000000000000e+06,4.608589036778473064e-02
2.040000000000000000e+02,3.360000000000000000e+06,4.607468641403519860e-02
2.050000000000000000e+02,3.360000000000000000e+06,4.606353724756442891e-02
2.060000000000000000e+02,3.360000000000000000e+06,4.605244233515975311e-02
2.070000000000000000e+02,3.360000000000000000e+06,4.604140115135495898e-02
2.080000000000000000e+02,3.360000000000000000e+06,4.603041317828100026e-02
2.090000000000000000e+02,3.360000000000000000e+06,4.601947790552023132e-02
2.100000000000000000e+02,3.360000000000000000e+06,4.600859482996418059e-02
2.110000000000000000e+02,3.360000000000000000e+06,4.599776345567456459e-02
2.120000000000000000e+02,3.360000000000000000e+06,4.598698329374781291e-02
2.130000000000000000e+02,3.360000000000000000e+06,4.597625386218250759e-02
2.140000000000000000e+02,3.360000000000000000e+06,4.596557468575017402e-02
2.150000000000000000e+02,3.360000000000000000e+06,4.595494529586893057e-02
2.160000000000000000e+02,3.360000000000000000e+06,4.594436523048010118e-02
2.170000000000000000e+02,3.360000000000000000e+06,4.593383403392775621e-02
2.180000000000000000e+02,3.360000000000000000e+06,4.592335125684088304e-02
2.190000000000000000e+02,3.360000000000000000e+06,4.591291645601838084e-02
2.200000000000000000e+02,3.360000000000000000e+06,4.590252919431661582e-02
2.210000000000000000e+02,3.360000000000000000e+06,4.589218904053952303e-02
2.220000000000000000e+02,3.360000000000000000e+06,4.588189556933120611e-02
2.230000000000000000e+02,3.360000000000000000e+06,4.587164836107093108e-02
2.240000000000000000e+02,3.360000000000000000e+06,4.586144700177051392e-02
2.250000000000000000e+02,3.360000000000000000e+06,4.585129108297392869e-02
2.260000000000000000e+02,3.360000000000000000e+06,4.584118020165919155e-02
2.270000000000000000e+02,3.360000000000000000e+06,4.583111396014240974e-02
2.280000000000000000e+02,3.360000000000000000e+06,4.582109196598388445e-02
2.290000000000000000e+02,3.360000000000000000e+06,4.581111383189633707e-02
2.300000000000000000e+02,3.360000000000000000e+06,4.580117917565511287e-02
2.310000000000000000e+02,3.360000000000000000e+06,4.579128762001032082e-02
2.320000000000000000e+02,3.360000000000000000e+06,4.578143879260081206e-02
2.330000000000000000e+02,3.360000000000000000e+06,4.577163232587020542e-02
2.340000000000000000e+02,3.360000000000000000e+06,4.576186785698443948e-02
2.350000000000000000e+02,3.360000000000000000e+06,4.575214502775132308e-02
2.360000000000000000e+02,3.360000000000000000e+06,4.574246348454161226e-02
2.370000000000000000e+02,3.360000000000000000e+06,4.573282287821189840e-02
2.380000000000000000e+02,3.360000000000000000e+06,4.572322286402903668e-02
2.390000000000000000e+02,3.360000000000000000e+06,4.571366310159615670e-02
2.400000000000000000e+02,3.360000000000000000e+06,4.570414325478026202e-02
2.410000000000000000e+02,3.360000000000000000e+06,4.569466299164130774e-02
2.420000000000000000e+02,3.360000000000000000e+06,4.568522198436274911e-02
2.430000000000000000e+02,3.360000000000000000e+06,4.567581990918354734e-02
2.440000000000000000e+02,3.360000000000000000e+06,4.566645644633150064e-02
2.450000000000000000e+02,3.360000000000000000e+06,4.565713127995801868e-02
2.460000000000000000e+02,3.360000000000000000e+06,4.564784409807421534e-02
2.470000000000000000e+02,3.360000000000000000e+06,4.563859459248820888e-02
2.480000000000000000e+02,3.360000000000000000e+06,4.562938245874384458e-02
2.490000000000000000e+02,3.360000000000000000e+06,4.562020739606047204e-02
2.500000000000000000e+02,3.360000000000000000e+06,4.561106910727407565e-02
2.510000000000000000e+02,3.360000000000000000e+06,4.560196729877952909e-02
2.520000000000000000e+02,3.360000000000000000e+06,4.559290168047395314e-02
2.530000000000000000e+02,3.360000000000000000e+06,4.558387196570125310e-02
2.540000000000000000e+02,3.360000000000000000e+06,4.557487787119773870e-02
2.550000000000000000e+02,3.360000000000000000e+06,4.556591911703879866e-02
2.560000000000000000e+02,3.360000000000000000e+06,4.555699542658660228e-02
2.570000000000000000e+02,3.360000000000000000e+06,4.554810652643889735e-02
2.580000000000000000e+02,3.360000000000000000e+06,4.553925214637871699e-02
2.590000000000000000e+02,3.360000000000000000e+06,4.553043201932505807e-02
2.600000000000000000e+02,3.360000000000000000e+06,4.552164588128460032e-02
2.610000000000000000e+02,3.360000000000000000e+06,4.551289347130426516e-02
2.620000000000000000e+02,3.360000000000000000e+06,4.550417453142470425e-02
2.630000000000000000e+02,3.360000000000000000e+06,4.549548880663469713e-02
2.640000000000000000e+02,3.360000000000000000e+06,4.548683604482640225e-02
2.650000000000000000e+02,3.360000000000000000e+06,4.547821599675141296e-02
2.660000000000000000e+02,3.360000000000000000e+06,4.546962841597772254e-02
2.670000000000000000e+02,3.360000000000000000e+06,4.546107305884743155e-02
2.680000000000000000e+02,3.360000000000000000e+06,4.545254968443525334e-02
2.690000000000000000e+02,3.360000000000000000e+06,4.544405805450781044e-02
2.700000000000000000e+02,3.360000000000000000e+06,4.543559793348370124e-02
2.710000000000000000e+02,3.360000000000000000e+06,4.542716908839428136e-02
2.720000000000000000e+02,3.360000000000000000e+06,4.541877128884513198e-02
2.730000000000000000e+02,3.360000000000000000e+06,4.541040430697829144e-02
2.740000000000000000e+02,3.360000000000000000e+06,4.540206791743520154e-02
2.750000000000000000e+02,3.360000000000000000e+06,4.539376189732022282e-02
2.760000000000000000e+02,3.360000000000000000e+06,4.538548602616490624e-02
2.770000000000000000e+02,3.360000000000000000e+06,4.537724008589287539e-02
2.780000000000000000e+02,3.360000000000000000e+06,4.536902386078534716e-02
2.790000000000000000e+02,3.360000000000000000e+06,4.536083713744729073e-02
2.800000000000000000e+02,3.360000000000000000e+06,4.535267970477411398e-02
2.810000000000000000e+02,3.360000000000000000e+06,4.534455135391905756e-02
2.820000000000000000e+02,3.360000000000000000e+06,4.533645187826110257e-02
2.830000000000000000e+02,3.360000000000000000e+06,4.532838107337342631e-02
2.840000000000000000e+02,3.360000000000000000e+06,4.532033873699244791e-02
2.850000000000000000e+02,3.360000000000000000e+06,4.531232466898748451e-02
2.860000000000000000e+02,3.360000000000000000e+06,4.530433867133074055e-02
2.870000000000000000e+02,3.360000000000000000e+06,4.529638054806806730e-02
2.880000000000000000e+02,3.360000000000000000e+06,4.528845010529004844e-02
2.890000000000000000e+02,3.360000000000000000e+06,4.528054715110365475e-02
2.900000000000000000e+02,3.360000000000000000e+06,4.527267149560441212e-02
2.910000000000000000e+02,3.360000000000000000e+06,4.526482295084899993e-02
2.920000000000000000e+02,3.360000000000000000e+06,4.525700133082832116e-02
2.930000000000000000e+02,3.360000000000000000e+06,4.524920645144108605e-02
2.940000000000000000e+02,3.360000000000000000e+06,4.524143813046780510e-02
2.950000000000000000e+02,3.360000000000000000e+06,4.523369618754521232e-02
2.960000000000000000e+02,3.360000000000000000e+06,4.522598044414114643e-02
2.970000000000000000e+02,3.360000000000000000e+06,4.521829072352984147e-02
2.980000000000000000e+02,3.360000000000000000e+06,4.521062685076767534e-02
2.990000000000000000e+02,3.360000000000000000e+06,4.520298865266923066e-02
3.000000000000000000e+02,3.360000000000000000e+06,4.519537595778386208e-02
3.010000000000000000e+02,3.360000000000000000e+06,4.518778859637256895e-02
3.020000000000000000e+02,3.360000000000000000e+06,4.518022640038529825e-02
3.030000000000000000e+02,3.360000000000000000e+06,4.517268920343863597e-02
3.040000000000000000e+02,3.360000000000000000e+06,4.516517684079381784e-02
3.050000000000000000e+02,3.360000000000000000e+06,4.515768914933510070e-02
3.060000000000000000e+02,3.360000000000000000e+06,4.515022596754857120e-02
3.070000000000000000e+02,3.360000000000000000e+06,4.514278713550119726e-02
3.080000000000000000e+02,3.360000000000000000e+06,4.513537249482025421e-02
3.090000000000000000e+02,3.360000000000000000e+06,4.512798188867313959e-02
3.100000000000000000e+02,3.360000000000000000e+06,4.512061516174745157e-02
3.110000000000000000e+02,3.360000000000000000e+06,4.511327216023135189e-02
3.120000000000000000e+02,3.360000000000000000e+06,4.510595273179438675e-02
3.130000000000000000e+02,3.360000000000000000e+06,4.509865672556845340e-02
3.140000000000000000e+02,3.360000000000000000e+06,4.509138399212919007e-02
3.150000000000000000e+02,3.360000000000000000e+06,4.508413438347755320e-02
3.160000000000000000e+02,3.360000000000000000e+06,4.507690775302184566e-02
3.170000000000000000e+02,3.360000000000000000e+06,4.506970395555980058e-02
3.180000000000000000e+02,3.360000000000000000e+06,4.506252284726119939e-02
3.190000000000000000e+02,3.360000000000000000e+06,4.505536428565055929e-02
3.200000000000000000e+02,3.360000000000000000e+06,4.504822812959020234e-02
3.210000000000000000e+02,3.360000000000000000e+06,4.504111423926357438e-02
3.220000000000000000e+02,3.360000000000000000e+06,4.503402247615875126e-02
3.230000000000000000e+02,3.360000000000000000e+06,4.502695270305234060e-02
3.240000000000000000e+02,3.360000000000000000e+06,4.501990478399349460e-02
3.250000000000000000e+02,3.360000000000000000e+06,4.501287858428820038e-02
3.260000000000000000e+02,3.360000000000000000e+06,4.500587397048391031e-02
3.270000000000000000e+02,3.360000000000000000e+06,4.499889081035426952e-02
3.280000000000000000e+02,3.360000000000000000e+06,4.499192897288414872e-02
3.290000000000000000e+02,3.360000000000000000e+06,4.498498832825495453e-02
3.300000000000000000e+02,3.360000000000000000e+06,4.497806874783000231e-02
3.310000000000000000e+02,3.360000000000000000e+06,4.497117010414029836e-02
3.320000000000000000e+02,3.360000000000000000e+06,4.496429227087040542e-02
3.330000000000000000e+02,3.360000000000000000e+06,4.495743512284459259e-02
3.340000000000000000e+02,3.360000000000000000e+06,4.495059853601312411e-02
3.350000000000000000e+02,3.360000000000000000e+06,4.494378238743885340e-02
3.360000000000000000e+02,3.360000000000000000e+06,4.493698655528390040e-02
3.370000000000000000e+02,3.360000000000000000e+06,4.493021091879662032e-02
3.380000000000000000e+02,3.360000000000000000e+06,4.492345535829871117e-02
3.390000000000000000e+02,3.360000000000000000e+06,4.491671975517257109e-02
3.400000000000000000e+02,3.360000000000000000e+06,4.491000399184873204e-02
3.410000000000000000e+02,3.360000000000000000e+06,4.490330795179357792e-02
3.420000000000000000e+02,3.360000000000000000e+06,4.489663151949725706e-02
3.430000000000000000e+02,3.360000000000000000e+06,4.488997458046165706e-02
3.440000000000000000e+02,3.360000000000000000e+06,4.488333702118865037e-02
3.450000000000000000e+02,3.360000000000000000e+06,4.487671872916850629e-02
3.460000000000000000e+02,3.360000000000000000e+06,4.487011959286839324e-02
3.470000000000000000e+02,3.360000000000000000e+06,4.486353950172116550e-02
3.480000000000000000e+02,3.360000000000000000e+06,4.485697834611419854e-02
3.490000000000000000e+02,3.360000000000000000e+06,4.485043601737846025e-02
3.500000000000000000e+02,3.360000000000000000e+06,4.484391240777771404e-02
3.510000000000000000e+02,3.360000000000000000e+06,4.483740741049782597e-02
3.520000000000000000e+02,3.360000000000000000e+06,4.483092091963634257e-02
3.530000000000000000e+02,3.360000000000000000e+06,4.482445283019208249e-02
3.540000000000000000e+02,3.360000000000000000e+06,4.481800303805499874e-02
3.550000000000000000e+02,3.360000000000000000e+06,4.481157143999605491e-02
3.560000000000000000e+02,3.360000000000000000e+06,4.480515793365737187e-02
3.570000000000000000e+02,3.360000000000000000e+06,4.479876241754242316e-02
3.580000000000000000e+02,3.360000000000000000e+06,4.479238479100640380e-02
3.590000000000000000e+02,3.360000000000000000e+06,4.478602495424672397e-02
3.600000000000000000e+02,3.360000000000000000e+06,4.477968280829364850e-02
3.610000000000000000e+02,3.360000000000000000e+06,4.477335825500104033e-02
3.620000000000000000e+02,3.360000000000000000e+06,4.476705119703724284e-02
3.630000000000000000e+02,3.360000000000000000e+06,4.476076153787614254e-02
3.640000000000000000e+02,3.360000000000000000e+06,4.475448918178823871e-02
3.650000000000000000e+02,3.360000000000000000e+06,4.474823403383192122e-02
3.660000000000000000e+02,3.360000000000000000e+06,4.474199599984489406e-02
3.670000000000000000e+02,3.360000000000000000e+06,4.473577498643557804e-02
3.680000000000000000e+02,3.360000000000000000e+06,4.472957090097483962e-02
3.690000000000000000e+02,3.360000000000000000e+06,4.472338365158759488e-02
3.700000000000000000e+02,3.360000000000000000e+06,4.471721314714474649e-02
3.710000000000000000e+02,3.360000000000000000e+06,4.471105929725505135e-02
3.720000000000000000e+02,3.360000000000000000e+06,4.470492201225722412e-02
3.730000000000000000e+02,3.360000000000000000e+06,4.469880120321210321e-02
3.740000000000000000e+02,3.360000000000000000e+06,4.469269678189487227e-02
3.750000000000000000e+02,3.360000000000000000e+06,4.468660866078746213e-02
3.760000000000000000e+02,3.360000000000000000e+06,4.468053675307103595e-02
3.770000000000000000e+02,3.360000000000000000e+06,4.467448097261853684e-02
3.780000000000000000e+02,3.360000000000000000e+06,4.466844123398733962e-02
3.790000000000000000e+02,3.360000000000000000e+06,4.466241745241207595e-02
3.800000000000000000e+02,3.360000000000000000e+06,4.465640954379741789e-02
3.810000000000000000e+02,3.360000000000000000e+06,4.465041742471112518e-02
3.820000000000000000e+02,3.360000000000000000e+06,4.464444101237700913e-02
3.830000000000000000e+02,3.360000000000000000e+06,4.463848022466812560e-02
3.840000000000000000e+02,3.360000000000000000e+06,4.463253498009998183e-02
3.850000000000000000e+02,3.360000000000000000e+06,4.462660519782385427e-02
3.860000000000000000e+02,3.360000000000000000e+06,4.462069079762018969e-02
3.870000000000000000e+02,3.360000000000000000e+06,4.461479169989210347e-02
3.880000000000000000e+02,3.360000000000000000e+06,4.460890782565894025e-02
3.890000000000000000e+02,3.360000000000000000e+06,4.460303909654994570e-02
3.900000000000000000e+02,3.360000000000000000e+06,4.459718543479798680e-02
3.910000000000000000e+02,3.360000000000000000e+06,4.459134676323336932e-02
3.920000000000000000e+02,3.360000000000000000e+06,4.458552300527775236e-02
3.930000000000000000e+02,3.360000000000000000e+06,4.457971408493808380e-02
3.940000000000000000e+02,3.360000000000000000e+06,4.457391992680070913e-02
3.950000000000000000e+02,3.360000000000000000e+06,4.456814045602544572e-02
3.960000000000000000e+02,3.360000000000000000e+06,4.456237559833978873e-02
3.970000000000000000e+02,3.360000000000000000e+06,4.455662528003321438e-02
3.980000000000000000e+02,3.360000000000000000e+06,4.455088942795148305e-02
3.990000000000000000e+02,3.360000000000000000e+06,4.454516796949110902e-02
4.000000000000000000e+02,3.360000000000000000e+06,4.453946083259380240e-02
4.010000000000000000e+02,3.360000000000000000e+06,4.453376794574102904e-02
4.020000000000000000e+02,3.360000000000000000e+06,4.452808923794863982e-02
4.030000000000000000e+02,3.360000000000000000e+06,4.452242463876156936e-02
4.040000000000000000e+02,3.360000000000000000e+06,4.451677407824858324e-02
4.050000000000000000e+02,3.360000000000000000e+06,4.451113748699709466e-02
4.060000000000000000e+02,3.360000000000000000e+06,4.450551479610805050e-02
4.070000000000000000e+02,3.360000000000000000e+06,4.449990593719088672e-02
4.080000000000000000e+02,3.360000000000000000e+06,4.449431084235851153e-02
4.090000000000000000e+02,3.360000000000000000e+06,4.448872944422241349e-02
4.100000000000000000e+02,3.360000000000000000e+06,4.448316167588774878e-02
4.110000000000000000e+02,3.360000000000000000e+06,4.447760747094858802e-02
4.120000000000000000e+02,3.360000000000000000e+06,4.447206676348308685e-02
4.130000000000000000e+02,3.360000000000000000e+06,4.446653948804885070e-02
4.140000000000000000e+02,3.360000000000000000e+06,4.446102557967827884e-02
4.150000000000000000e+02,3.360000000000000000e+06,4.445552497387401936e-02
4.160000000000000000e+02,3.360000000000000000e+06,4.445003760660432013e-02
4.170000000000000000e+02,3.360000000000000000e+06,4.444456341429873364e-02
4.180000000000000000e+02,3.360000000000000000e+06,4.443910233384355812e-02
4.190000000000000000e+02,3.360000000000000000e+06,4.443365430257752852e-02
4.200000000000000000e+02,3.360000000000000000e+06,4.442821925828750046e-02
4.210000000000000000e+02,3.360000000000000000e+06,4.442279713920416900e-02
4.220000000000000000e+02,3.360000000000000000e+06,4.441738788399789140e-02
4.230000000000000000e+02,3.360000000000000000e+06,4.441199143177448905e-02
4.240000000000000000e+02,3.360000000000000000e+06,4.440660772207113971e-02
4.250000000000000000e+02,3.360000000000000000e+06,4.440123669485233210e-02
4.260000000000000000e+02,3.360000000000000000e+06,4.439587829050584133e-02
4.270000000000000000e+02,3.360000000000000000e+06,4.439053244983873214e-02
4.280000000000000000e+02,3.360000000000000000e+06,4.438519911407350776e-02
4.290000000000000000e+02,3.360000000000000000e+06,4.437987822484412703e-02
4.300000000000000000e+02,3.360000000000000000e+06,4.437456972419225043e-02
4.310000000000000000e+02,3.360000000000000000e+06,4.436927355456345839e-02
4.320000000000000000e+02,3.360000000000000000e+06,4.436398965880343492e-02
4.330000000000000000e+02,3.360000000000000000e+06,4.435871798015431772e-02
4.340000000000000000e+02,3.360000000000000000e+06,4.435345846225107608e-02
4.350000000000000000e+02,3.360000000000000000e+06,4.434821104911779860e-02
4.360000000000000000e+02,3.360000000000000000e+06,4.434297568516420290e-02
4.370000000000000000e+02,3.360000000000000000e+06,4.433775231518206211e-02
4.380000000000000000e+02,3.360000000000000000e+06,4.433254088434170070e-02
4.390000000000000000e+02,3.360000000000000000e+06,4.432734133818860833e-02
4.400000000000000000e+02,3.360000000000000000e+06,4.432215362263994263e-02
4.410000000000000000e+02,3.360000000000000000e+06,4.431697768398119158e-02
4.420000000000000000e+02,3.360000000000000000e+06,4.431181346886285677e-02
4.430000000000000000e+02,3.360000000000000000e+06,4.430666092429708797e-02
4.440000000000000000e+02,3.360000000000000000e+06,4.430151999765453291e-02
4.450000000000000000e+02,3.360000000000000000e+06,4.429639063666097193e-02
4.460000000000000000e+02,3.360000000000000000e+06,4.429127278939425788e-02
4.470000000000000000e+02,3.360000000000000000e+06,4.428616640428106876e-02
4.480000000000000000e+02,3.360000000000000000e+06,4.428107143009383379e-02
4.490000000000000000e+02,3.360000000000000000e+06,4.427598781594766636e-02
4.500000000000000000e+02,3.360000000000000000e+06,4.427091551129724856e-02
4.510000000000000000e+02,3.360000000000000000e+06,4.426585446593388901e-02
4.520000000000000000e+02,3.360000000000000000e+06,4.426080462998251835e-02
4.530000000000000000e+02,3.360000000000000000e+06,4.425576595389868473e-02
4.540000000000000000e+02,3.360000000000000000e+06,4.425073838846572960e-02
4.550000000000000000e+02,3.360000000000000000e+06,4.424572188479183876e-02
4.560000000000000000e+02,3.360000000000000000e+06,4.424071639430719738e-02
4.570000000000000000e+02,3.360000000000000000e+06,4.423572186876121443e-02
4.580000000000000000e+02,3.360000000000000000e+06,4.423073826021965693e-02
4.590000000000000000e+02,3.360000000000000000e+06,4.422576552106195769e-02
4.600000000000000000e+02,3.360000000000000000e+06,4.422080360397843968e-02
4.610000000000000000e+02,3.360000000000000000e+06,4.421585246196764463e-02
4.620000000000000000e+02,3.360000000000000000e+06,4.421091204833364069e-02
4.630000000000000000e+02,3.360000000000000000e+06,4.420598231668338568e-02
4.640000000000000000e+02,3.360000000000000000e+06,4.420106322092413886e-02
4.650000000000000000e+02,3.360000000000000000e+06,4.419615471526083111e-02
4.660000000000000000e+02,3.360000000000000000e+06,4.419125675419353222e-02
4.670000000000000000e+02,3.360000000000000000e+06,4.418636929251491124e-02
4.680000000000000000e+02,3.360000000000000000e+06,4.418149228530775935e-02
4.690000000000000000e+02,3.360000000000000000e+06,4.417662568794249178e-02
4.700000000000000000e+02,3.360000000000000000e+06,4.417176945607464988e-02
4.710000000000000000e+02,3.360000000000000000e+06,4.416692354564256268e-02
4.720000000000000000e+02,3.360000000000000000e+06,4.416208791286493213e-02
4.730000000000000000e+02,3.360000000000000000e+06,4.415726251423839066e-02
4.740000000000000000e+02,3.360000000000000000e+06,4.415244730653523214e-02
4.750000000000000000e+02,3.360000000000000000e+06,4.414764224680101795e-02
4.760000000000000000e+02,3.360000000000000000e+06,4.414284729235236349e-02
4.770000000000000000e+02,3.360000000000000000e+06,4.413806240077458587e-02
4.780000000000000000e+02,3.360000000000000000e+06,4.413328752991947657e-02
4.790000000000000000e+02,3.360000000000000000e+06,4.412852263790311563e-02
4.800000000000000000e+02,3.360000000000000000e+06,4.412376768310358188e-02
4.810000000000000000e+02,3.360000000000000000e+06,4.411902262415887122e-02
4.820000000000000000e+02,3.360000000000000000e+06,4.411428741996463454e-02
4.830000000000000000e+02,3.360000000000000000e+06,4.410956202967213080e-02
4.840000000000000000e+02,3.360000000000000000e+06,4.410484641268608286e-02
4.850000000000000000e+02,3.360000000000000000e+06,4.410014052866254031e-02
4.860000000000000000e+02,3.360000000000000000e+06,4.409544433750687414e-02
4.870000000000000000e+02,3.360000000000000000e+06,4.409075779937169509e-02
